"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Freeze damage severity - 0-9 Rating|CO_350:0005001","Grain yield - g/m2|CO_350:0000260","Winter survival - percent|CO_350:0000170","notes","Cornell_WinterOatPeaIntercrop_2024_Ithaca_pea_genotype_Blaze"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","94590","AVE265_59","AVE26559,DEU001 51619,DEU001 51730,DEU001 51731,DEU001 51732,DEU001 51733,DEU001 51734,DEU001 51735,DEU001 51736,DEU001 51737,DEU001 51738,DEU001 51739,DEU001 51740,DEU001 51741,DEU001 51742,DEU001 51743,DEU001 51744,DEU001 51745,DEU001 51746,DEU001 51747,DEU001 51748,DEU001 51749,DEU001 51750,DEU001 51751,DEU001 51752,DEU001 51753,DEU001 51754,DEU001 51755,DEU001 51756,DEU001 51757,DEU001 51758,Deutscher Hafer","subplot","730694","CU_2025_Ithaca_WOP_PLOT_112_subplot_2","1","1","112","1","12","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","94590","AVE265_59","AVE26559,DEU001 51619,DEU001 51730,DEU001 51731,DEU001 51732,DEU001 51733,DEU001 51734,DEU001 51735,DEU001 51736,DEU001 51737,DEU001 51738,DEU001 51739,DEU001 51740,DEU001 51741,DEU001 51742,DEU001 51743,DEU001 51744,DEU001 51745,DEU001 51746,DEU001 51747,DEU001 51748,DEU001 51749,DEU001 51750,DEU001 51751,DEU001 51752,DEU001 51753,DEU001 51754,DEU001 51755,DEU001 51756,DEU001 51757,DEU001 51758,Deutscher Hafer","subplot","730695","CU_2025_Ithaca_WOP_PLOT_112_subplot_3","1","1","112","1","12","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","92431","KARCAGI","03C0700401,C7-0401H,Cz-15,HUN003:008379,HUN003:016563,I-6-5,Karcagi,Karcagi (grey) Cz- 15,Karcagi oszizab,Karcagi ?szizab,RCAT010893,RCAT011914,RCAT012484,RL 480,RL No. 480","plot","730022","CU_2025_Ithaca_WOP_PLOT_140","1","1","140","4","9","test","","101814","BLAZE","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","92431","KARCAGI","03C0700401,C7-0401H,Cz-15,HUN003:008379,HUN003:016563,I-6-5,Karcagi,Karcagi (grey) Cz- 15,Karcagi oszizab,Karcagi ?szizab,RCAT010893,RCAT011914,RCAT012484,RL 480,RL No. 480","subplot","730291","CU_2025_Ithaca_WOP_PLOT_140_subplot_1","1","1","140","4","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","92431","KARCAGI","03C0700401,C7-0401H,Cz-15,HUN003:008379,HUN003:016563,I-6-5,Karcagi,Karcagi (grey) Cz- 15,Karcagi oszizab,Karcagi ?szizab,RCAT010893,RCAT011914,RCAT012484,RL 480,RL No. 480","subplot","730292","CU_2025_Ithaca_WOP_PLOT_140_subplot_2","1","1","140","4","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","92431","KARCAGI","03C0700401,C7-0401H,Cz-15,HUN003:008379,HUN003:016563,I-6-5,Karcagi,Karcagi (grey) Cz- 15,Karcagi oszizab,Karcagi ?szizab,RCAT010893,RCAT011914,RCAT012484,RL 480,RL No. 480","subplot","730293","CU_2025_Ithaca_WOP_PLOT_140_subplot_3","1","1","140","4","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","94590","AVE265_59","AVE26559,DEU001 51619,DEU001 51730,DEU001 51731,DEU001 51732,DEU001 51733,DEU001 51734,DEU001 51735,DEU001 51736,DEU001 51737,DEU001 51738,DEU001 51739,DEU001 51740,DEU001 51741,DEU001 51742,DEU001 51743,DEU001 51744,DEU001 51745,DEU001 51746,DEU001 51747,DEU001 51748,DEU001 51749,DEU001 51750,DEU001 51751,DEU001 51752,DEU001 51753,DEU001 51754,DEU001 51755,DEU001 51756,DEU001 51757,DEU001 51758,Deutscher Hafer","plot","730133","CU_2025_Ithaca_WOP_PLOT_221","1","2","221","6","10","test","","101814","BLAZE","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","94590","AVE265_59","AVE26559,DEU001 51619,DEU001 51730,DEU001 51731,DEU001 51732,DEU001 51733,DEU001 51734,DEU001 51735,DEU001 51736,DEU001 51737,DEU001 51738,DEU001 51739,DEU001 51740,DEU001 51741,DEU001 51742,DEU001 51743,DEU001 51744,DEU001 51745,DEU001 51746,DEU001 51747,DEU001 51748,DEU001 51749,DEU001 51750,DEU001 51751,DEU001 51752,DEU001 51753,DEU001 51754,DEU001 51755,DEU001 51756,DEU001 51757,DEU001 51758,Deutscher Hafer","subplot","730675","CU_2025_Ithaca_WOP_PLOT_221_subplot_1","1","2","221","6","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","94590","AVE265_59","AVE26559,DEU001 51619,DEU001 51730,DEU001 51731,DEU001 51732,DEU001 51733,DEU001 51734,DEU001 51735,DEU001 51736,DEU001 51737,DEU001 51738,DEU001 51739,DEU001 51740,DEU001 51741,DEU001 51742,DEU001 51743,DEU001 51744,DEU001 51745,DEU001 51746,DEU001 51747,DEU001 51748,DEU001 51749,DEU001 51750,DEU001 51751,DEU001 51752,DEU001 51753,DEU001 51754,DEU001 51755,DEU001 51756,DEU001 51757,DEU001 51758,Deutscher Hafer","subplot","730676","CU_2025_Ithaca_WOP_PLOT_221_subplot_2","1","2","221","6","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","94590","AVE265_59","AVE26559,DEU001 51619,DEU001 51730,DEU001 51731,DEU001 51732,DEU001 51733,DEU001 51734,DEU001 51735,DEU001 51736,DEU001 51737,DEU001 51738,DEU001 51739,DEU001 51740,DEU001 51741,DEU001 51742,DEU001 51743,DEU001 51744,DEU001 51745,DEU001 51746,DEU001 51747,DEU001 51748,DEU001 51749,DEU001 51750,DEU001 51751,DEU001 51752,DEU001 51753,DEU001 51754,DEU001 51755,DEU001 51756,DEU001 51757,DEU001 51758,Deutscher Hafer","subplot","730677","CU_2025_Ithaca_WOP_PLOT_221_subplot_3","1","2","221","6","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703621","NC21-6429","","plot","730081","CU_2025_Ithaca_WOP_PLOT_222","1","2","222","6","9","test","","101814","BLAZE","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703621","NC21-6429","","subplot","730510","CU_2025_Ithaca_WOP_PLOT_222_subplot_1","1","2","222","6","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703621","NC21-6429","","subplot","730511","CU_2025_Ithaca_WOP_PLOT_222_subplot_2","1","2","222","6","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703621","NC21-6429","","subplot","730512","CU_2025_Ithaca_WOP_PLOT_222_subplot_3","1","2","222","6","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703621","NC21-6429","","plot","730220","CU_2025_Ithaca_WOP_PLOT_223","1","2","223","6","8","test","","","","","8","","10","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703621","NC21-6429","","subplot","730549","CU_2025_Ithaca_WOP_PLOT_223_subplot_1","1","2","223","6","8","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703621","NC21-6429","","subplot","730550","CU_2025_Ithaca_WOP_PLOT_223_subplot_2","1","2","223","6","8","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703621","NC21-6429","","subplot","730551","CU_2025_Ithaca_WOP_PLOT_223_subplot_3","1","2","223","6","8","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","92431","KARCAGI","03C0700401,C7-0401H,Cz-15,HUN003:008379,HUN003:016563,I-6-5,Karcagi,Karcagi (grey) Cz- 15,Karcagi oszizab,Karcagi ?szizab,RCAT010893,RCAT011914,RCAT012484,RL 480,RL No. 480","plot","730199","CU_2025_Ithaca_WOP_PLOT_303","1","3","303","8","10","test","","101814","BLAZE","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","92431","KARCAGI","03C0700401,C7-0401H,Cz-15,HUN003:008379,HUN003:016563,I-6-5,Karcagi,Karcagi (grey) Cz- 15,Karcagi oszizab,Karcagi ?szizab,RCAT010893,RCAT011914,RCAT012484,RL 480,RL No. 480","subplot","731044","CU_2025_Ithaca_WOP_PLOT_303_subplot_1","1","3","303","8","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","92431","KARCAGI","03C0700401,C7-0401H,Cz-15,HUN003:008379,HUN003:016563,I-6-5,Karcagi,Karcagi (grey) Cz- 15,Karcagi oszizab,Karcagi ?szizab,RCAT010893,RCAT011914,RCAT012484,RL 480,RL No. 480","subplot","731045","CU_2025_Ithaca_WOP_PLOT_303_subplot_2","1","3","303","8","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","92431","KARCAGI","03C0700401,C7-0401H,Cz-15,HUN003:008379,HUN003:016563,I-6-5,Karcagi,Karcagi (grey) Cz- 15,Karcagi oszizab,Karcagi ?szizab,RCAT010893,RCAT011914,RCAT012484,RL 480,RL No. 480","subplot","731046","CU_2025_Ithaca_WOP_PLOT_303_subplot_3","1","3","303","8","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703570","NF12AS-107-4_4","","plot","730068","CU_2025_Ithaca_WOP_PLOT_403","1","4","403","11","9","test","","101814","BLAZE","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703570","NF12AS-107-4_4","","subplot","730552","CU_2025_Ithaca_WOP_PLOT_403_subplot_1","1","4","403","11","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703570","NF12AS-107-4_4","","subplot","730553","CU_2025_Ithaca_WOP_PLOT_403_subplot_2","1","4","403","11","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703570","NF12AS-107-4_4","","subplot","730554","CU_2025_Ithaca_WOP_PLOT_403_subplot_3","1","4","403","11","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703570","NF12AS-107-4_4","","plot","730040","CU_2025_Ithaca_WOP_PLOT_404","1","4","404","11","10","test","","","","","8","","30","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703570","NF12AS-107-4_4","","subplot","730951","CU_2025_Ithaca_WOP_PLOT_404_subplot_1","1","4","404","11","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703570","NF12AS-107-4_4","","subplot","730952","CU_2025_Ithaca_WOP_PLOT_404_subplot_2","1","4","404","11","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703570","NF12AS-107-4_4","","subplot","730953","CU_2025_Ithaca_WOP_PLOT_404_subplot_3","1","4","404","11","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703547","NF13-4126-4_3","","plot","730203","CU_2025_Ithaca_WOP_PLOT_416","1","4","416","12","3","test","","","","","2","","90","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703547","NF13-4126-4_3","","subplot","730705","CU_2025_Ithaca_WOP_PLOT_416_subplot_1","1","4","416","12","3","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703547","NF13-4126-4_3","","subplot","730706","CU_2025_Ithaca_WOP_PLOT_416_subplot_2","1","4","416","12","3","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703547","NF13-4126-4_3","","subplot","730707","CU_2025_Ithaca_WOP_PLOT_416_subplot_3","1","4","416","12","3","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703547","NF13-4126-4_3","","plot","730049","CU_2025_Ithaca_WOP_PLOT_417","1","4","417","12","2","test","","101814","BLAZE","","2","","90","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703547","NF13-4126-4_3","","subplot","730783","CU_2025_Ithaca_WOP_PLOT_417_subplot_1","1","4","417","12","2","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703547","NF13-4126-4_3","","subplot","730784","CU_2025_Ithaca_WOP_PLOT_417_subplot_2","1","4","417","12","2","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703547","NF13-4126-4_3","","subplot","730785","CU_2025_Ithaca_WOP_PLOT_417_subplot_3","1","4","417","12","2","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703612","NF01404A","","plot","730188","CU_2025_Ithaca_WOP_PLOT_418","1","4","418","12","1","test","","101814","BLAZE","","7","","60","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703612","NF01404A","","subplot","730585","CU_2025_Ithaca_WOP_PLOT_418_subplot_1","1","4","418","12","1","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703612","NF01404A","","subplot","730586","CU_2025_Ithaca_WOP_PLOT_418_subplot_2","1","4","418","12","1","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703612","NF01404A","","subplot","730587","CU_2025_Ithaca_WOP_PLOT_418_subplot_3","1","4","418","12","1","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703612","NF01404A","","plot","729999","CU_2025_Ithaca_WOP_PLOT_419","1","4","419","13","1","test","","","","","7","","40","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703612","NF01404A","","subplot","731122","CU_2025_Ithaca_WOP_PLOT_419_subplot_1","1","4","419","13","1","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703612","NF01404A","","subplot","731123","CU_2025_Ithaca_WOP_PLOT_419_subplot_2","1","4","419","13","1","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703612","NF01404A","","subplot","731124","CU_2025_Ithaca_WOP_PLOT_419_subplot_3","1","4","419","13","1","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703567","NF97405B2","","plot","730255","CU_2025_Ithaca_WOP_PLOT_427","1","4","427","13","9","test","","","","","8","","20","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703567","NF97405B2","","subplot","730789","CU_2025_Ithaca_WOP_PLOT_427_subplot_1","1","4","427","13","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703567","NF97405B2","","subplot","730790","CU_2025_Ithaca_WOP_PLOT_427_subplot_2","1","4","427","13","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703567","NF97405B2","","subplot","730791","CU_2025_Ithaca_WOP_PLOT_427_subplot_3","1","4","427","13","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703567","NF97405B2","","plot","729966","CU_2025_Ithaca_WOP_PLOT_428","1","4","428","13","10","test","","101814","BLAZE","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703567","NF97405B2","","subplot","730591","CU_2025_Ithaca_WOP_PLOT_428_subplot_1","1","4","428","13","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703567","NF97405B2","","subplot","730592","CU_2025_Ithaca_WOP_PLOT_428_subplot_2","1","4","428","13","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703567","NF97405B2","","subplot","730593","CU_2025_Ithaca_WOP_PLOT_428_subplot_3","1","4","428","13","10","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","plot","730263","CU_2025_Ithaca_WOP_PLOT_437","1","4","437","14","6","test","","101814","BLAZE","","8","","20","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","subplot","730414","CU_2025_Ithaca_WOP_PLOT_437_subplot_1","1","4","437","14","6","test","","","","","","","","",""
