studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Crown rust severity (flag leaf) - percent|CO_350:0005029,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain yield - g/m2|CO_350:0000260,Winter stress severity - 0-9 Rating|CO_350:0005003,notes
2007,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3624,UWOYT_2007_BatonRouge,"Uniform Winter Oat Yield Trial, , Very warm winter, very wet January (12&quot;) and dry spring. Light and relatively non-virulent crown rust and heavy stem rust (included new virulence). 0.35oz/acre Amber herbicide plus Harmony Extra, 0-0-60 preplant fer",CRD,,,,no,no,2006-November-21,2007-May-12,39,"Baton Rouge, LA",98557,NC02-8331,,plot,354189,UWOYT_2007_BatonRouge_NC02-8331_15,1,1,1015,,,test,,,,,,,335.8999345,3.5,
2007,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3624,UWOYT_2007_BatonRouge,"Uniform Winter Oat Yield Trial, , Very warm winter, very wet January (12&quot;) and dry spring. Light and relatively non-virulent crown rust and heavy stem rust (included new virulence). 0.35oz/acre Amber herbicide plus Harmony Extra, 0-0-60 preplant fer",CRD,,,,no,no,2006-November-21,2007-May-12,39,"Baton Rouge, LA",87313,NC02-8342,,plot,354203,UWOYT_2007_BatonRouge_NC02-8342_10,1,1,1010,,,test,,,,,,,392.262,2.5,
2007,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3624,UWOYT_2007_BatonRouge,"Uniform Winter Oat Yield Trial, , Very warm winter, very wet January (12&quot;) and dry spring. Light and relatively non-virulent crown rust and heavy stem rust (included new virulence). 0.35oz/acre Amber herbicide plus Harmony Extra, 0-0-60 preplant fer",CRD,,,,no,no,2006-November-21,2007-May-12,39,"Baton Rouge, LA",102578,RODGERS,"NC88-1818,Rodgers,Rogers,ROGERS",plot,354194,UWOYT_2007_BatonRouge_RODGERS_24,1,1,1024,,,check,,,,,,,376.3348655,3,
2007,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3624,UWOYT_2007_BatonRouge,"Uniform Winter Oat Yield Trial, , Very warm winter, very wet January (12&quot;) and dry spring. Light and relatively non-virulent crown rust and heavy stem rust (included new virulence). 0.35oz/acre Amber herbicide plus Harmony Extra, 0-0-60 preplant fer",CRD,,,,no,no,2006-November-21,2007-May-12,39,"Baton Rouge, LA",85852,SC010907,,plot,354200,UWOYT_2007_BatonRouge_SC010907_11,1,1,1011,,,test,,,,,,,238.0580276,3.5,
2007,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3624,UWOYT_2007_BatonRouge,"Uniform Winter Oat Yield Trial, , Very warm winter, very wet January (12&quot;) and dry spring. Light and relatively non-virulent crown rust and heavy stem rust (included new virulence). 0.35oz/acre Amber herbicide plus Harmony Extra, 0-0-60 preplant fer",CRD,,,,no,no,2006-November-21,2007-May-12,39,"Baton Rouge, LA",86232,SC010909,,plot,354185,UWOYT_2007_BatonRouge_SC010909_12,1,1,1012,,,test,,,,,,,268.1107609,2.5,
2007,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3624,UWOYT_2007_BatonRouge,"Uniform Winter Oat Yield Trial, , Very warm winter, very wet January (12&quot;) and dry spring. Light and relatively non-virulent crown rust and heavy stem rust (included new virulence). 0.35oz/acre Amber herbicide plus Harmony Extra, 0-0-60 preplant fer",CRD,,,,no,no,2006-November-21,2007-May-12,39,"Baton Rouge, LA",102548,TAMO397,"TAM 0397,TAM0397,TAM O-397,TAM_O-397,TAMO 397,TAMO-397",plot,354198,UWOYT_2007_BatonRouge_TAMO397_18,1,1,1018,,,check,,,,,,,382.0039592,7,
2007,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3624,UWOYT_2007_BatonRouge,"Uniform Winter Oat Yield Trial, , Very warm winter, very wet January (12&quot;) and dry spring. Light and relatively non-virulent crown rust and heavy stem rust (included new virulence). 0.35oz/acre Amber herbicide plus Harmony Extra, 0-0-60 preplant fer",CRD,,,,no,no,2006-November-21,2007-May-12,39,"Baton Rouge, LA",101981,TX02U7325,TX02U 7325,plot,354183,UWOYT_2007_BatonRouge_TX02U7325_19,1,1,1019,,,test,,,,,,,439.0313925,3,
2007,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3624,UWOYT_2007_BatonRouge,"Uniform Winter Oat Yield Trial, , Very warm winter, very wet January (12&quot;) and dry spring. Light and relatively non-virulent crown rust and heavy stem rust (included new virulence). 0.35oz/acre Amber herbicide plus Harmony Extra, 0-0-60 preplant fer",CRD,,,,no,no,2006-November-21,2007-May-12,39,"Baton Rouge, LA",98236,TX02U7473,TX02U 7473,plot,354184,UWOYT_2007_BatonRouge_TX02U7473_20,1,1,1020,,,test,,,,,,,400.2621563,6.5,
2007,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3624,UWOYT_2007_BatonRouge,"Uniform Winter Oat Yield Trial, , Very warm winter, very wet January (12&quot;) and dry spring. Light and relatively non-virulent crown rust and heavy stem rust (included new virulence). 0.35oz/acre Amber herbicide plus Harmony Extra, 0-0-60 preplant fer",CRD,,,,no,no,2006-November-21,2007-May-12,39,"Baton Rouge, LA",101201,TX02U7682,TX02U 7682,plot,354193,UWOYT_2007_BatonRouge_TX02U7682_21,1,1,1021,,,test,,,,,,,453.1339925,7,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",85305,FL02011-I-J2,,plot,354442,UWOYT_2011_LaurelSprings_FL02011-I-J2_7,1,1,1007,,,test,,,,,,,,7,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",98760,FL04178-FLID-B-S-2,,plot,354458,UWOYT_2011_LaurelSprings_FL04178-FLID-B-S-2_17,1,1,1017,,,test,,,,,,,,5,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",86370,FL0522-FLID-B-S-B-S-92-S1,,plot,354451,UWOYT_2011_LaurelSprings_FL0522-FLID-B-S-B-S-92-S1_9,1,1,1009,,,test,,,,,,,,7,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",89955,FL99913-J1-S1,,plot,354448,UWOYT_2011_LaurelSprings_FL99913-J1-S1_6,1,1,1006,,,test,,,,,,,,7,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",99142,HORIZON201,"FL99201-D29-E1,Horizon 201,TX96M1384",plot,354459,UWOYT_2011_LaurelSprings_HORIZON201_22,1,1,1022,,,check,,,,,,,,7,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",98654,HORIZON270,Horizon_270,plot,354457,UWOYT_2011_LaurelSprings_HORIZON270_18,1,1,1018,,,check,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",89511,LA02012-S-B-139-S2-B-S1,,plot,354445,UWOYT_2011_LaurelSprings_LA02012-S-B-139-S2-B-S1_8,1,1,1008,,,test,,,,,,,,7,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",102445,LA03063SBSBSB-S4,,plot,354444,UWOYT_2011_LaurelSprings_LA03063SBSBSB-S4_19,1,1,1019,,,test,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",86807,LA05006GSBS-65-S1,,plot,354443,UWOYT_2011_LaurelSprings_LA05006GSBS-65-S1_3,1,1,1003,,,test,,,,,,,,5,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",86074,LA06041SBS-42,,plot,354441,UWOYT_2011_LaurelSprings_LA06041SBS-42_16,1,1,1016,,,test,,,,,,,,4,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",86024,LA06059SBS-66,,plot,354462,UWOYT_2011_LaurelSprings_LA06059SBS-66_10,1,1,1010,,,test,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",85289,NC07-3801,,plot,354454,UWOYT_2011_LaurelSprings_NC07-3801_11,1,1,1011,,,test,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",85936,NC07-3834,,plot,354455,UWOYT_2011_LaurelSprings_NC07-3834_13,1,1,1013,,,test,,,,,,,,5,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",85295,NC07-3966,,plot,354446,UWOYT_2011_LaurelSprings_NC07-3966_12,1,1,1012,,,test,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",102578,RODGERS,"NC88-1818,Rodgers,Rogers,ROGERS",plot,354450,UWOYT_2011_LaurelSprings_RODGERS_23,1,1,1023,,,check,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",101718,TAMO406,"TAM O-406,TAM_O-406,TAMO-406,TAMO406,TX02U7344",plot,354460,UWOYT_2011_LaurelSprings_TAMO406_20,1,1,1020,,,check,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",86146,TX02D079,,plot,354453,UWOYT_2011_LaurelSprings_TX02D079_5,1,1,1005,,,test,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",100772,TX05CS556,,plot,354440,UWOYT_2011_LaurelSprings_TX05CS556_21,1,1,1021,,,test,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",90375,TX07CS2783,,plot,354447,UWOYT_2011_LaurelSprings_TX07CS2783_1,1,1,1001,,,test,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",90561,TX07CS3697,,plot,354452,UWOYT_2011_LaurelSprings_TX07CS3697_4,1,1,1004,,,test,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",87247,TX09CS1025,,plot,354461,UWOYT_2011_LaurelSprings_TX09CS1025_14,1,1,1014,,,test,,,,,,,,5,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",86276,TX09CS1066,,plot,354456,UWOYT_2011_LaurelSprings_TX09CS1066_15,1,1,1015,,,test,,,,,,,,5,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3633,UWOYT_2011_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3000ft); cold winter. Not harvested.",CRD,,,,no,no,2010-October-08,,92,"Laurel Springs, NC",90002,TX09CS1112,,plot,354449,UWOYT_2011_LaurelSprings_TX09CS1112_2,1,1,1002,,,test,,,,,,,,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",85305,FL02011-I-J2,,plot,356231,UWOYT_2011_BatonRouge_FL02011-I-J2_7,1,1,1007,,,test,,,,,,,273.3650244,6.333333333,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",98760,FL04178-FLID-B-S-2,,plot,356222,UWOYT_2011_BatonRouge_FL04178-FLID-B-S-2_17,1,1,1017,,,test,,,,,,,262.3004634,3.666666667,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",86370,FL0522-FLID-B-S-B-S-92-S1,,plot,356220,UWOYT_2011_BatonRouge_FL0522-FLID-B-S-B-S-92-S1_9,1,1,1009,,,test,,,,,,,450.0585115,3.666666667,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",89955,FL99913-J1-S1,,plot,356234,UWOYT_2011_BatonRouge_FL99913-J1-S1_6,1,1,1006,,,test,,,,,,,504.1268103,4,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",99142,HORIZON201,"FL99201-D29-E1,Horizon 201,TX96M1384",plot,356217,UWOYT_2011_BatonRouge_HORIZON201_22,1,1,1022,,,check,,,,,,,437.3898836,4.333333333,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",98654,HORIZON270,Horizon_270,plot,356237,UWOYT_2011_BatonRouge_HORIZON270_18,1,1,1018,,,check,,,,,,,452.0677112,6.333333333,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",89511,LA02012-S-B-139-S2-B-S1,,plot,356227,UWOYT_2011_BatonRouge_LA02012-S-B-139-S2-B-S1_8,1,1,1008,,,test,,,,,,,229.7834741,3.666666667,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",102445,LA03063SBSBSB-S4,,plot,356218,UWOYT_2011_BatonRouge_LA03063SBSBSB-S4_19,1,1,1019,,,test,,,,,,,410.4742931,4,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",86807,LA05006GSBS-65-S1,,plot,356228,UWOYT_2011_BatonRouge_LA05006GSBS-65-S1_3,1,1,1003,,,test,,,,,,,416.1714842,4.333333333,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",86074,LA06041SBS-42,,plot,356223,UWOYT_2011_BatonRouge_LA06041SBS-42_16,1,1,1016,,,test,,,,,,,413.8855029,4,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",86024,LA06059SBS-66,,plot,356235,UWOYT_2011_BatonRouge_LA06059SBS-66_10,1,1,1010,,,test,,,,,,,333.5411767,4.333333333,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",85289,NC07-3801,,plot,356225,UWOYT_2011_BatonRouge_NC07-3801_11,1,1,1011,,,test,,,,,,,468.3321523,2.666666667,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",85936,NC07-3834,,plot,356232,UWOYT_2011_BatonRouge_NC07-3834_13,1,1,1013,,,test,,,,,,,231.3519856,3.333333333,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",85295,NC07-3966,,plot,356229,UWOYT_2011_BatonRouge_NC07-3966_12,1,1,1012,,,test,,,,,,,251.6630603,4,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",102578,RODGERS,"NC88-1818,Rodgers,Rogers,ROGERS",plot,356226,UWOYT_2011_BatonRouge_RODGERS_23,1,1,1023,,,check,,,,,,,340.031273,3,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",101718,TAMO406,"TAM O-406,TAM_O-406,TAMO-406,TAMO406,TX02U7344",plot,356221,UWOYT_2011_BatonRouge_TAMO406_20,1,1,1020,,,check,,,,,,,363.4075187,6,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",86146,TX02D079,,plot,356230,UWOYT_2011_BatonRouge_TX02D079_5,1,1,1005,,,test,,,,,,,324.0168003,3.666666667,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",100772,TX05CS556,,plot,356216,UWOYT_2011_BatonRouge_TX05CS556_21,1,1,1021,,,test,,,,,,,410.4183807,3.666666667,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",90375,TX07CS2783,,plot,356215,UWOYT_2011_BatonRouge_TX07CS2783_1,1,1,1001,,,test,,,,,,,411.4753405,4,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",90561,TX07CS3697,,plot,356236,UWOYT_2011_BatonRouge_TX07CS3697_4,1,1,1004,,,test,,,,,,,338.2976193,5,
2011,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3659,UWOYT_2011_BatonRouge,"Uniform Winter Oat Yield Trial, , Leaf biomass rating is an average of 2 mid-winter ratings. Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inche",CRD,,,,no,no,2010-November-12,2011-May-08,39,"Baton Rouge, LA",87247,TX09CS1025,,plot,356233,UWOYT_2011_BatonRouge_TX09CS1025_14,1,1,1014,,,test,,,,,,,336.8852917,3.666666667,
