studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Crown rust severity (flag leaf) - percent|CO_350:0005029,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain weight - g|CO_350:0005123,Growth stage - Zadoks|day 330|COMP:0000095,Heading date - Julian day|CO_350:0000270,Winter stress severity - 0-9 Rating|CO_350:0005003,Winter survival - percent|CO_350:0000170,notes,CU_2025_Ithaca_SOAP_HR_SeedIncrease
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100702,NC14-1974,,plot,729928,CU_2025_Ithaca_SOAP_HR_2273,2,2,2273,9,46,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",99233,LA09066SBS-U3,,plot,729661,CU_2025_Ithaca_SOAP_HR_2274,2,2,2274,9,47,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100911,LA07048SBSB-39,,plot,729112,CU_2025_Ithaca_SOAP_HR_2275,2,2,2275,9,48,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101889,LA08085BS-T4,,plot,729539,CU_2025_Ithaca_SOAP_HR_2276,2,2,2276,9,49,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101367,TX14OCS5065,,plot,729228,CU_2025_Ithaca_SOAP_HR_2277,2,2,2277,9,50,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",96976,LA09015SBS-U1,,plot,729209,CU_2025_Ithaca_SOAP_HR_2278,2,2,2278,9,51,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728897,FLLA17084-28,,plot,729123,CU_2025_Ithaca_SOAP_HR_2279,2,2,2279,9,52,test,,,,,,8,,2,,,6," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101479,LA09016SBS-U6,,plot,729119,CU_2025_Ithaca_SOAP_HR_2280,2,2,2280,9,53,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",98692,NC14-1874,,plot,729596,CU_2025_Ithaca_SOAP_HR_2281,2,2,2281,9,54,test,,,,,0,7,45.56,3,150,,31," (Operator: pthyde123, Time: )",1
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",89159,LA03018SBSBSB-65-S1,,plot,729295,CU_2025_Ithaca_SOAP_HR_2282,2,2,2282,9,55,test,,,,,,8,,3,,,23," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100619,LA08016SBSBS-44-S1,,plot,729690,CU_2025_Ithaca_SOAP_HR_2283,2,2,2283,9,56,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97513,LA07026SBS-FS1-AB1,,plot,729896,CU_2025_Ithaca_SOAP_HR_2284,2,2,2284,9,57,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728854,SCLA17076SBS-32-1,,plot,729734,CU_2025_Ithaca_SOAP_HR_2285,2,2,2285,9,58,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728978,FLLA17051-21,,plot,729242,CU_2025_Ithaca_SOAP_HR_2286,2,2,2286,9,59,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",703625,FLLA16083-25,,plot,729860,CU_2025_Ithaca_SOAP_HR_2287,2,2,2287,9,60,test,,,,,,8,,3,,,9," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101665,NC14-1574,,plot,729844,CU_2025_Ithaca_SOAP_HR_2288,2,2,2288,9,61,test,,,,,,8,,3,,,5," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",703549,NC19-3542,,plot,729763,CU_2025_Ithaca_SOAP_HR_2289,2,2,2289,9,62,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100578,LA07065SBSBSB-32,,plot,729737,CU_2025_Ithaca_SOAP_HR_2290,2,2,2290,9,63,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",96935,HORIZON306,,plot,729431,CU_2025_Ithaca_SOAP_HR_2291,2,2,2291,9,64,test,,,,,,7,,3,,,15," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97809,TX14OCS5078,,plot,729579,CU_2025_Ithaca_SOAP_HR_2292,2,2,2292,9,65,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728890,TX20CAS1047,,plot,729403,CU_2025_Ithaca_SOAP_HR_2293,2,2,2293,9,66,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",99558,TX14OCS5011,,plot,729160,CU_2025_Ithaca_SOAP_HR_2294,2,2,2294,9,67,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",706084,LA17089SBS-25-2,,plot,729137,CU_2025_Ithaca_SOAP_HR_2295,2,2,2295,9,68,test,,,,,,8,,2,,,3," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",99699,LA09092SBS-U2,,plot,729623,CU_2025_Ithaca_SOAP_HR_2296,2,2,2296,9,69,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",729018,FLLA17158-4,,plot,729032,CU_2025_Ithaca_SOAP_HR_2297,2,2,2297,9,70,test,,,,,,9,,2,,,1," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101402,NC14-1799,,plot,729067,CU_2025_Ithaca_SOAP_HR_2298,2,2,2298,10,70,test,,,,,,7,,2,,,17," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",102107,TX02U7605,TX02U 7605,plot,729163,CU_2025_Ithaca_SOAP_HR_2299,2,2,2299,10,69,test,,,,,,8,,2,,,11," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728885,FLLA17077-28,,plot,729138,CU_2025_Ithaca_SOAP_HR_2300,2,2,2300,10,68,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",99281,NC14-1554,,plot,729567,CU_2025_Ithaca_SOAP_HR_2301,2,2,2301,10,67,test,,,,,0,7,87.31,2,150,,25," (Operator: pthyde123, Time: )",1
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",729009,LA16118SSBSS-6-1,,plot,729441,CU_2025_Ithaca_SOAP_HR_2302,2,2,2302,10,66,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728985,FLLA17071-7,,plot,729487,CU_2025_Ithaca_SOAP_HR_2303,2,2,2303,10,65,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",98065,LA09028SBS-U2,,plot,729760,CU_2025_Ithaca_SOAP_HR_2304,2,2,2304,10,64,test,,,,,,8,,3,,,6," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",98950,FL99153FBS-45-1-B-S-B-S1-B-S1,,plot,729878,CU_2025_Ithaca_SOAP_HR_2305,2,2,2305,10,63,test,,,,,,8,,2,,,4," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",729007,TX20CAS1070,,plot,729401,CU_2025_Ithaca_SOAP_HR_2306,2,2,2306,10,62,test,,,,,,8,,2,,,3," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",88006,LA04018SBSB-181,,plot,729759,CU_2025_Ithaca_SOAP_HR_2307,2,2,2307,10,61,test,,,,,,8,,3,,,6," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",703557,Savage,,plot,729716,CU_2025_Ithaca_SOAP_HR_2308,2,2,2308,10,60,test,,,,,,8,,3,,,6," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97357,TX14OCS5031,,plot,729863,CU_2025_Ithaca_SOAP_HR_2309,2,2,2309,10,59,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",729011,TX20CAS1037,,plot,729874,CU_2025_Ithaca_SOAP_HR_2310,2,2,2310,10,58,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101718,TAMO406,"TAM O-406,TAM_O-406,TAMO-406,TAMO406,TX02U7344",plot,729318,CU_2025_Ithaca_SOAP_HR_2311,2,2,2311,10,57,test,,,,,,8,,2,,,6," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728856,TX19CAS0020,,plot,729687,CU_2025_Ithaca_SOAP_HR_2312,2,2,2312,10,56,test,,,,,,8,,2,,,9," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100637,NC14-1573,,plot,729297,CU_2025_Ithaca_SOAP_HR_2313,2,2,2313,10,55,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",703597,LA17089SBS-45-1-1,,plot,729034,CU_2025_Ithaca_SOAP_HR_2314,2,2,2314,10,54,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100132,NC12-3578,,plot,729217,CU_2025_Ithaca_SOAP_HR_2315,2,2,2315,10,53,test,,,,,5,7,92.63,2,151,,30," (Operator: pthyde123, Time: )",1
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97874,NC14-1482,,plot,729703,CU_2025_Ithaca_SOAP_HR_2316,2,2,2316,10,52,test,,,,,,8,,2,,,11," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",729020,LA17031SBSS-77-1,,plot,729099,CU_2025_Ithaca_SOAP_HR_2317,2,2,2317,10,51,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",703619,FLLA17088-61,,plot,729117,CU_2025_Ithaca_SOAP_HR_2318,2,2,2318,10,50,test,,,,,,8,,3,,,11," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97248,NC14-1651,,plot,729196,CU_2025_Ithaca_SOAP_HR_2319,2,2,2319,10,49,test,,,,,,8,,3,,,9," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",99367,LA09078SBS-U7,,plot,729210,CU_2025_Ithaca_SOAP_HR_2320,2,2,2320,10,48,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",99576,LA07005SBSBSB-12,,plot,729523,CU_2025_Ithaca_SOAP_HR_2321,2,2,2321,10,47,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728970,TX20CAS1062,,plot,729381,CU_2025_Ithaca_SOAP_HR_2322,2,2,2322,10,46,test,,,,,,9,,1,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97603,TX14OCS5182,,plot,729556,CU_2025_Ithaca_SOAP_HR_2323,2,2,2323,10,45,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",98176,LA06063SBSB-S1,,plot,729794,CU_2025_Ithaca_SOAP_HR_2324,2,2,2324,10,44,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101633,NC14-1902,,plot,729442,CU_2025_Ithaca_SOAP_HR_2325,2,2,2325,10,43,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",99566,TX14OCS5039,,plot,729924,CU_2025_Ithaca_SOAP_HR_2326,2,2,2326,10,42,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",729000,FLLA17109-56,,plot,729320,CU_2025_Ithaca_SOAP_HR_2327,2,2,2327,10,41,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728991,TX20CAS1076,,plot,729327,CU_2025_Ithaca_SOAP_HR_2328,2,2,2328,10,40,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728979,FLLA17069-44,,plot,729430,CU_2025_Ithaca_SOAP_HR_2329,2,2,2329,10,39,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101234,LA08084SBSBS-15,,plot,729445,CU_2025_Ithaca_SOAP_HR_2330,2,2,2330,10,38,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",701951,TAMO 412,,plot,729761,CU_2025_Ithaca_SOAP_HR_2331,2,2,2331,11,38,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
