"observationUnitName","observationUnitDbId","plot_number","subplot","plot_subplot","blue_mean","ExG_0-1_mean","green_mean","NDVI_mean","nir_mean","red_mean","red_edge_mean"
"CU_2025_Ithaca_WOP_PLOT_701_subplot_3",731118,701,3,"701_3",31696.7344147583,0.0372137404580153,31771.147264631,0.0987579260193831,40595.2414122137,33365.7910305343,37166.6259541985
"CU_2025_Ithaca_WOP_PLOT_702_subplot_1",731281,702,1,"702_1",33715.2891221374,0.00858778625954199,35322.302480916,0.0605173225128823,43067.0279898219,38338.0432569975,39738.2445928753
"CU_2025_Ithaca_WOP_PLOT_702_subplot_2",731282,702,2,"702_2",33046.6938451777,0.0218908629441624,34001.9124365482,0.0884483279602497,43531.9397208122,36667.8531091371,39301.2639593909
"CU_2025_Ithaca_WOP_PLOT_702_subplot_3",731283,702,3,"702_3",33929.992696094,0.0111146395681169,33807.8523340743,0.0849598938776407,43243.0892346777,36639.2254684027,38856.2216576691
"CU_2025_Ithaca_WOP_PLOT_703_subplot_1",731167,703,1,"703_1",29388.9949222469,0.182799111393209,32164.8245001587,0.172292431854319,44555.6442399238,31540.8949539829,38712.9711202793
"CU_2025_Ithaca_WOP_PLOT_703_subplot_2",731168,703,2,"703_2",31602.3254926891,0.0956770502225048,33226.3773045137,0.147321845312302,44969.8668150032,33627.2355371901,39563.770502225
"CU_2025_Ithaca_WOP_PLOT_703_subplot_3",731169,703,3,"703_3",33502.7724531895,0.0368137099333545,33874.8156140908,0.116013194319195,44626.3986036179,35508.6166296414,39588.0371310695
"CU_2025_Ithaca_WOP_PLOT_704_subplot_1",730309,704,1,"704_1",33014.4230403047,0.0314185972707077,34092.4001904157,0.0850498443332014,41448.0390352269,35081.0606156776,39761.3497302444
"CU_2025_Ithaca_WOP_PLOT_704_subplot_2",730310,704,2,"704_2",31188.0363172985,0.102580439630456,32515.6505256451,0.143753047981166,42971.1111819051,32271.8187320803,39727.6409684613
"CU_2025_Ithaca_WOP_PLOT_704_subplot_3",730311,704,3,"704_3",32522.1364069952,0.036248012718601,32822.6578696343,0.103073529786296,41292.9933227345,33699.2995230525,38726.5882352941
"CU_2025_Ithaca_WOP_PLOT_705_subplot_1",730741,705,1,"705_1",27164.4378378378,0.428934817170111,30239.4763116057,0.234033080826022,42168.4845786963,25961.4658187599,39312.3701112878
"CU_2025_Ithaca_WOP_PLOT_705_subplot_2",730742,705,2,"705_2",27862.3887297039,0.345749761222541,30443.2355937599,0.21353813056333,41665.1598217128,26916.9847182426,39212.064947469
"CU_2025_Ithaca_WOP_PLOT_705_subplot_3",730743,705,3,"705_3",33128.6498884995,0.122969098438993,34275.0229372412,0.110718040955951,41000.8677922905,32928.9063395986,41291.8034405862
"CU_2025_Ithaca_WOP_PLOT_706_subplot_1",730597,706,1,"706_1",31768.3914568059,0.196684730634364,34193.0765062161,0.136340810293977,42044.9834236532,32100.0274147275,42300.4147274466
"CU_2025_Ithaca_WOP_PLOT_706_subplot_2",730598,706,2,"706_2",30099.4227099237,0.318384223918575,32966.5582061069,0.179501285364918,42726.4382951654,29809.8269720102,41985.3117048346
"CU_2025_Ithaca_WOP_PLOT_706_subplot_3",730599,706,3,"706_3",29029.5277070064,0.377070063694267,32157.8662420382,0.211832644325371,43508.0515923567,28246.4710191083,41511.3789808917
"CU_2025_Ithaca_WOP_PLOT_707_subplot_1",730897,707,1,"707_1",33389.4579617834,0.0251592356687898,35741.7627388535,0.0469059426280235,39114.7843949045,35748.3308917197,41690.6694267516
"CU_2025_Ithaca_WOP_PLOT_707_subplot_2",730898,707,2,"707_2",34824.8711928934,0.0180837563451777,37178.4162436548,0.0335686821255466,39558.3956218274,37161.5228426396,42923.8591370558
"CU_2025_Ithaca_WOP_PLOT_707_subplot_3",730899,707,3,"707_3",35705.8033672173,0.0308132147395172,37880.0466963151,0.0329415007099285,40099.4240787802,37732.8020965692,43519.0765565438
"CU_2025_Ithaca_WOP_PLOT_708_subplot_1",730765,708,1,"708_1",32070.2015873016,0.0415873015873016,35200.3425396825,0.0391945461987811,38069.8765079365,35299.4488888889,41384.4888888889
"CU_2025_Ithaca_WOP_PLOT_708_subplot_2",730766,708,2,"708_2",31070.7645376549,0.0880203368287258,34585.3800444868,0.063211811227633,38271.7429297744,33836.5122338735,41379.9853829044
"CU_2025_Ithaca_WOP_PLOT_708_subplot_3",730767,708,3,"708_3",30460.1256743891,0.158362424627103,34079.4385909235,0.087930493875989,38628.2637258013,32538.5972707077,41323.8867026341
"CU_2025_Ithaca_WOP_PLOT_709_subplot_1",731251,709,1,"709_1",32553.9101872421,0.0212630910821961,36272.2062837195,0.0173736371904806,38641.2554744526,37416.9907965725,42466.1336083783
"CU_2025_Ithaca_WOP_PLOT_709_subplot_2",731252,709,2,"709_2",32665.4211195929,0.0470737913486005,36550.2013358779,0.0257901050322275,39027.3088422392,37155.4554707379,42959.6644402036
"CU_2025_Ithaca_WOP_PLOT_709_subplot_3",731253,709,3,"709_3",34208.3190612115,0.0386933079606724,37934.2641928322,0.0070375266157295,39475.5001585791,39022.1116397082,44011.1189343482
"CU_2025_Ithaca_WOP_PLOT_710_subplot_1",731221,710,1,"710_1",34479.1557741117,0.0237944162436548,37934.1640228426,0.0120499200163857,40856.1973350254,40025.2611040609,44070.6072335025
"CU_2025_Ithaca_WOP_PLOT_710_subplot_2",731222,710,2,"710_2",33343.5386081983,0.0724499523355577,37049.0162059104,0.0482951594647132,41669.1884334287,37924.2125834128,44195.3889418494
"CU_2025_Ithaca_WOP_PLOT_710_subplot_3",731223,710,3,"710_3",32682.5044585987,0.127388535031847,36737.7757961783,0.0764650379625063,42670.9302547771,36703.298089172,44691.426433121
"CU_2025_Ithaca_WOP_PLOT_711_subplot_1",730489,711,1,"711_1",33561.8463989802,0.0541746335245379,36792.5790312301,0.0559958144843563,42375.5694710006,38073.3607393244,44434.5047801147
"CU_2025_Ithaca_WOP_PLOT_711_subplot_2",730490,711,2,"711_2",31113.7010178117,0.149491094147583,34723.3034351145,0.110764335044899,43341.0868320611,34811.066475827,44181.1571246819
"CU_2025_Ithaca_WOP_PLOT_711_subplot_3",730491,711,3,"711_3",33046.5149872449,0.0749362244897959,36253.9862882653,0.0673198286774074,42258.893494898,37104.0290178571,44236.774872449
"CU_2025_Ithaca_WOP_PLOT_712_subplot_1",730624,712,1,"712_1",33130.2802933673,0.0302933673469388,35278.1285076531,0.0371843870106928,38730.4001913265,35963.212372449,42103.5526147959
"CU_2025_Ithaca_WOP_PLOT_712_subplot_2",730625,712,2,"712_2",31677.3764705882,0.144038155802862,34549.4871224165,0.0855231718277972,40151.8674085851,33823.5087440381,42966.8416534181
"CU_2025_Ithaca_WOP_PLOT_712_subplot_3",730626,712,3,"712_3",30155.9337368589,0.285441223319528,33706.9292768398,0.145469217264058,41666.3813316343,31065.5065307423,43504.1752150366
"CU_2025_Ithaca_WOP_PLOT_713_subplot_1",730747,713,1,"713_1",35543.7676927959,0.0355442716597905,37835.4274833386,-0.0122420024994849,37444.9368454459,38481.4988892415,42885.329419232
"CU_2025_Ithaca_WOP_PLOT_713_subplot_2",730748,713,2,"713_2",33750.9748807631,0.0960254372019078,36430.839427663,0.0346154250695479,38696.9459459459,36245.7036565978,43155.1475357711
"CU_2025_Ithaca_WOP_PLOT_713_subplot_3",730749,713,3,"713_3",34112.7239847716,0.0644035532994924,36398.7170050761,0.0200928645031026,38332.9498730964,36983.0044416244,42632.9463832487
"CU_2025_Ithaca_WOP_PLOT_714_subplot_1",730846,714,1,"714_1",29690.4890302067,0.482352941176471,34892.1058823529,0.196872939785659,46173.3860095389,31087.2232114467,45944.6422893482
"CU_2025_Ithaca_WOP_PLOT_714_subplot_2",730847,714,2,"714_2",30751.7331852792,0.296954314720812,35291.1598984772,0.144528222764145,44290.9733502538,33258.8819796954,44938.913071066
"CU_2025_Ithaca_WOP_PLOT_714_subplot_3",730848,714,3,"714_3",31697.2273015873,0.236190476190476,35889.5946031746,0.133317704239515,44924.0974603175,34517.3507936508,45379.6314285714
"CU_2025_Ithaca_WOP_PLOT_715_subplot_1",731161,715,1,"715_1",34455.9196428571,0.0969387755102041,38479.9508928571,0.0510566165858103,43075.1096938776,39089.356505102,45674.887755102
"CU_2025_Ithaca_WOP_PLOT_715_subplot_2",731162,715,2,"715_2",32367.4966656081,0.14703080342966,36752.2696093998,0.0827936622645379,43186.7278501111,36728.0184185456,44773.6583042236
"CU_2025_Ithaca_WOP_PLOT_715_subplot_3",731163,715,3,"715_3",28603.8498727735,0.332379134860051,33635.248091603,0.160472301764027,43889.7509541985,31727.1940203562,43447.391221374
"CU_2025_Ithaca_WOP_PLOT_716_subplot_1",730993,716,1,"716_1",33425.9128775835,0.041335453100159,36811.7376788553,0.031931402716989,40363.8995230525,37993.9507154213,43595.6219395866
"CU_2025_Ithaca_WOP_PLOT_716_subplot_2",730994,716,2,"716_2",33729.4976137448,0.0276805599745466,37003.5660197264,0.0220896024791909,40027.1530384982,38466.2424435253,43390.1495386573
"CU_2025_Ithaca_WOP_PLOT_716_subplot_3",730995,716,3,"716_3",34319.3187759006,0.0306024864520242,37375.6420146637,0.0179927293818789,40023.8712145362,38741.602486452,43367.5530761874
"CU_2025_Ithaca_WOP_PLOT_717_subplot_1",730438,717,1,"717_1",34481.2072472982,0.0565797838525111,36437.4984106802,0.0539229283490683,39350.1376350922,35472.2657342657,41786.3130959949
"CU_2025_Ithaca_WOP_PLOT_717_subplot_2",730439,717,2,"717_2",31411.1332908163,0.181760204081633,33838.0650510204,0.115121170039759,39433.4524872449,31389.8246173469,40166.0353954082
"CU_2025_Ithaca_WOP_PLOT_717_subplot_3",730440,717,3,"717_3",29450.4028616852,0.272813990461049,32363.6352941176,0.156181572720612,39755.5558028617,29033.1945945946,39657.8025437202
"CU_2025_Ithaca_WOP_PLOT_718_subplot_1",731152,718,1,"718_1",36030.8670263408,0.0203110123770232,36779.4376388448,0.0435741428822149,39426.8711520152,36299.2859409711,41166.8714693748
"CU_2025_Ithaca_WOP_PLOT_718_subplot_2",731153,718,2,"718_2",36048.8871224165,0.0181240063593005,36496.9901430843,0.045200377641265,39223.4349761526,35981.1990461049,40740.8992050874
"CU_2025_Ithaca_WOP_PLOT_718_subplot_3",731154,718,3,"718_3",36082.7177368086,0.00953591862682772,36359.6627463446,0.042694919264001,39037.3893833439,35984.1722822632,40587.0588048315
"CU_2025_Ithaca_WOP_PLOT_719_subplot_1",730663,719,1,"719_1",39136.6518282989,0.0308426073131956,39299.0629570747,0.0485578906084471,42625.6848966614,39003.2829888712,44803.3217806041
"CU_2025_Ithaca_WOP_PLOT_719_subplot_2",730664,719,2,"719_2",36155.630393401,0.00856598984771574,36440.7722081218,0.0461525664781354,39836.5567893401,36491.8125,41623.0948604061
"CU_2025_Ithaca_WOP_PLOT_719_subplot_3",730665,719,3,"719_3",33704.82354808,0.0171374166931133,34345.9993652809,0.0685763186337713,39075.4874642971,34183.8546493177,40199.5106315455
"CU_2025_Ithaca_WOP_PLOT_720_subplot_1",731215,720,1,"720_1",31642.5607506361,0.17175572519084,32998.4230279898,0.1456572097332,40890.1036895674,30599.2592239186,40402.3778625954
"CU_2025_Ithaca_WOP_PLOT_720_subplot_2",731216,720,2,"720_2",31738.7864847716,0.116116751269036,32888.0751903553,0.118932365645707,39782.1126269036,31502.1633883249,39747.7525380711
"CU_2025_Ithaca_WOP_PLOT_720_subplot_3",731217,720,3,"720_3",32433.7363231552,0.0693384223918575,33454.2970737913,0.0906553321216053,39235.5209923664,32858.4653307888,39986.0295801527
"CU_2025_Ithaca_WOP_PLOT_721_subplot_1",730468,721,1,"721_1",33181.3458359822,0.0445009535918627,33277.8512396694,0.09807465377191,40784.4542275906,33702.4678957406,39194.1904005086
"CU_2025_Ithaca_WOP_PLOT_721_subplot_2",730469,721,2,"721_2",31271.7613456046,0.0514122500793399,31963.222786417,0.107431520635972,39866.4846080609,32261.0564900032,38316.3509996826
"CU_2025_Ithaca_WOP_PLOT_721_subplot_3",730470,721,3,"721_3",29559.7847376789,0.108426073131955,30972.6149443561,0.138241988032088,40345.1176470588,30574.0740858506,38518.986009539
"CU_2025_Ithaca_WOP_PLOT_722_subplot_1",730627,722,1,"722_1",33032.1272264631,0.0636132315521628,33071.4201653944,0.108269736315823,42971.0518447837,34829.0632951654,39189.391221374
"CU_2025_Ithaca_WOP_PLOT_722_subplot_2",730628,722,2,"722_2",30791.71875,0.09375,31619.3013392857,0.136969432752731,42667.7276785714,32510.6336096939,38886.0522959184
"CU_2025_Ithaca_WOP_PLOT_722_subplot_3",730629,722,3,"722_3",31874.2434837889,0.136045772409409,33002.9774316593,0.137472677544863,44030.9329307057,33639.771137953,40858.7997457088
"CU_2025_Ithaca_WOP_PLOT_723_subplot_1",730750,723,1,"723_1",36846.2461832061,0.00604325699745547,35954.3438295165,0.0558294235208922,43708.600826972,39236.1698473282,40965.6176844784
"CU_2025_Ithaca_WOP_PLOT_723_subplot_2",730751,723,2,"723_2",33549.1629464286,0.0286989795918367,33589.8335459184,0.0949038313725739,42726.0433673469,35519.9186862245,39742.2267219388
"CU_2025_Ithaca_WOP_PLOT_723_subplot_3",730752,723,3,"723_3",30785.6330683625,0.0546899841017488,31610.0686804452,0.126891665406919,41623.7233704293,32295.1647058824,38441.93290938
"CU_2025_Ithaca_WOP_PLOT_724_subplot_1",730849,724,1,"724_1",31437.5281399046,0.0899841017488076,32087.359936407,0.146625531379196,42437.9790143084,31720.4489666137,38653.2473767886
"CU_2025_Ithaca_WOP_PLOT_724_subplot_2",730850,724,2,"724_2",32333.4279365079,0.0517460317460317,32687.153015873,0.115903962319361,41476.0377777778,33027.7422222222,38694.4704761905
"CU_2025_Ithaca_WOP_PLOT_724_subplot_3",730851,724,3,"724_3",34211.2531806616,0.0225826972010178,34053.332697201,0.0671371560585737,40406.2760814249,35452.9704198473,39122.0184478372
"CU_2025_Ithaca_WOP_PLOT_725_subplot_1",731158,725,1,"725_1",34897.0566157761,0.0022264631043257,34439.0190839695,0.032554623179823,39387.6927480916,37002.5527989822,38783.3944020356
"CU_2025_Ithaca_WOP_PLOT_725_subplot_2",731159,725,2,"725_2",34277.7797581159,0.00572883513685551,33941.194462126,0.0404503934460437,39042.3854232973,36109.4433481859,38476.3169955442
"CU_2025_Ithaca_WOP_PLOT_725_subplot_3",731160,725,3,"725_3",33318.7640342531,0.00919758959720901,32952.2537266096,0.0373084761357551,37357.8033618776,34754.5661274976,37168.0849984142
"CU_2025_Ithaca_WOP_PLOT_726_subplot_1",730990,726,1,"726_1",34171.3914974619,0.0371192893401015,34161.0586928934,0.0843075824526228,41785.3169416244,35483.9251269036,39421.2385786802
"CU_2025_Ithaca_WOP_PLOT_726_subplot_2",730991,726,2,"726_2",32802.3408585056,0.0569157392686805,32944.46709062,0.10947368743597,41639.3745627981,33553.5723370429,38297.1780604134
"CU_2025_Ithaca_WOP_PLOT_726_subplot_3",730992,726,3,"726_3",30966.8575055538,0.0602983179942875,31352.1885115836,0.128396708964938,40675.5061885116,31423.4988892415,36691.0663281498
"CU_2025_Ithaca_WOP_PLOT_727_subplot_1",730432,727,1,"727_1",31279.3885188709,0.103710751665081,32022.9308594989,0.136453684607675,42815.9232477006,32685.6365366318,39083.1417697431
"CU_2025_Ithaca_WOP_PLOT_727_subplot_2",730433,727,2,"727_2",30428.6251983497,0.145033322754681,31136.6940653761,0.176325564752291,44134.0361789908,31039.9749285941,38681.3291018724
"CU_2025_Ithaca_WOP_PLOT_727_subplot_3",730434,727,3,"727_3",31886.7014308426,0.101748807631161,31980.8308426073,0.149906140354224,43711.786327504,32449.9917329094,38243.0225755167
"CU_2025_Ithaca_WOP_PLOT_728_subplot_1",731134,728,1,"728_1",29880.0098600509,0.166348600508906,31305.9704198473,0.179161713604626,43180.7140585242,30142.5842875318,40085.7878498728
"CU_2025_Ithaca_WOP_PLOT_728_subplot_2",731135,728,2,"728_2",29569.2004440216,0.155407548366635,30705.4849349826,0.176436670537592,42428.8915318744,29735.973358706,38714.3916904535
"CU_2025_Ithaca_WOP_PLOT_728_subplot_3",731136,728,3,"728_3",29709.0821656051,0.113057324840764,30503.8414012739,0.165887389811176,41567.6974522293,29779.7601910828,37758.4140127389
"CU_2025_Ithaca_WOP_PLOT_729_subplot_1",730672,729,1,"729_1",33624.2429162687,0.0681311684177014,34086.0983763133,0.0882815989238829,39677.4571792423,33487.6214581344,40340.0331104744
"CU_2025_Ithaca_WOP_PLOT_729_subplot_2",730673,729,2,"729_2",29340.2534987277,0.234096692111959,30798.6666666667,0.179155118814453,39989.8282442748,27797.703562341,38532.6148218829
"CU_2025_Ithaca_WOP_PLOT_729_subplot_3",730674,729,3,"729_3",30640.6269083969,0.143447837150127,31246.6259541985,0.148594583004299,39391.594783715,29182.6265903308,38187.0855597964
"CU_2025_Ithaca_WOP_PLOT_730_subplot_1",730603,730,1,"730_1",32841.9796437659,0.0722010178117048,33341.2789440204,0.100677603632924,38911.5626590331,31961.594783715,39104.1052798982
"CU_2025_Ithaca_WOP_PLOT_730_subplot_2",730604,730,2,"730_2",30205.946747449,0.274872448979592,31770.2889030612,0.177837307108705,40474.9161352041,28246.3781887755,39277.4926658163
"CU_2025_Ithaca_WOP_PLOT_730_subplot_3",730605,730,3,"730_3",30737.0155802862,0.151351351351351,31779.0225755167,0.142439585600629,39227.6546899841,29474.9437201908,38615.9650238474
"CU_2025_Ithaca_WOP_PLOT_731_subplot_1",731170,731,1,"731_1",31598.2836248013,0.0702702702702703,32604.920508744,0.0950484734264555,38369.2149443561,31767.2089030207,38581.1300476948
"CU_2025_Ithaca_WOP_PLOT_731_subplot_2",731171,731,2,"731_2",32919.666135712,0.0321758521822236,33408.4686205798,0.0708964668816765,37943.9751513221,33055.3912073909,38585.79133482
"CU_2025_Ithaca_WOP_PLOT_731_subplot_3",731172,731,3,"731_3",34871.5166613773,0.0263408441764519,34898.7600761663,0.0543423506006065,38665.0942557918,34797.3773405268,39675.7807045382
"CU_2025_Ithaca_WOP_PLOT_732_subplot_1",731008,732,1,"732_1",31644.6660323501,0.103393593403108,33525.1906121155,0.103002987829291,39412.4062797336,32079.3282588011,39852.423723438
"CU_2025_Ithaca_WOP_PLOT_732_subplot_2",731009,732,2,"732_2",30528.6131386861,0.0856870834655665,32366.921294827,0.10762387471749,38725.4084417645,31201.0434782609,38918.2418279911
"CU_2025_Ithaca_WOP_PLOT_732_subplot_3",731010,732,3,"732_3",29865.8069952305,0.168839427662957,32191.6524642289,0.140252819235327,40025.4381558029,30187.3920508744,39610.9437201908
"CU_2025_Ithaca_WOP_PLOT_733_subplot_1",731050,733,1,"733_1",28979.2420483461,0.289440203562341,33133.7010178117,0.147931303967883,42262.7366412214,31301.4252544529,42079.0190839695
"CU_2025_Ithaca_WOP_PLOT_733_subplot_2",731051,733,2,"733_2",29687.62955915,0.212178877259753,33518.2375515382,0.123454669447818,41518.5483666349,32406.2369172217,41780.4995242626
"CU_2025_Ithaca_WOP_PLOT_733_subplot_3",731052,733,3,"733_3",32874.5063613231,0.0588422391857506,35747.8031170483,0.0554140462419919,40759.6609414758,36592.8177480916,42402.9166666667
"CU_2025_Ithaca_WOP_PLOT_734_subplot_1",730462,734,1,"734_1",33748.9510333863,0.0461049284578696,37530.9615262321,0.0514355832722702,43360.2604133545,39249.0429252782,44770.1758346582
"CU_2025_Ithaca_WOP_PLOT_734_subplot_2",730463,734,2,"734_2",31592.8517930816,0.0790225325293558,35513.8410028562,0.0795179035456187,42658.6413836877,36446.4205014281,43251.1907331006
"CU_2025_Ithaca_WOP_PLOT_734_subplot_3",730464,734,3,"734_3",31457.472715736,0.0574238578680203,34960.7804568528,0.0731551806136412,41872.413071066,36269.8445431472,42444.1234137056
"CU_2025_Ithaca_WOP_PLOT_735_subplot_1",730543,735,1,"735_1",29230.2535702951,0.275468105363377,33995.2567438908,0.165263369479188,45740.8819422406,32911.967629324,44673.5925103142
"CU_2025_Ithaca_WOP_PLOT_735_subplot_2",730544,735,2,"735_2",29977.0423971948,0.267134204654128,34357.5945170545,0.166747028696567,46512.7137392413,33339.7022633089,45340.3665922856
"CU_2025_Ithaca_WOP_PLOT_735_subplot_3",730545,735,3,"735_3",30090.6709062003,0.237201907790143,34109.159936407,0.169164015006384,46244.0543720191,32954.6957074722,44947.2372019078
"CU_2025_Ithaca_WOP_PLOT_736_subplot_1",730690,736,1,"736_1",30861.6095389507,0.200635930047695,33985.9077901431,0.127658315108839,42094.7535771065,32558.0327503975,43276.5554848967
"CU_2025_Ithaca_WOP_PLOT_736_subplot_2",730691,736,2,"736_2",30411.0411352041,0.240752551020408,33614.9317602041,0.146191413545467,42596.1664540816,31780.872130102,43532.0389030612
"CU_2025_Ithaca_WOP_PLOT_736_subplot_3",730692,736,3,"736_3",29251.1520356234,0.296119592875318,32879.6479007634,0.161332225644884,41928.2805343511,30217.6307251908,43108.653307888
"CU_2025_Ithaca_WOP_PLOT_737_subplot_1",730867,737,1,"737_1",32002.5666243655,0.13007614213198,33001.7151015228,0.136751873238616,41940.8321700508,31860.1624365482,42722.2975888325
"CU_2025_Ithaca_WOP_PLOT_737_subplot_2",730868,737,2,"737_2",30858.5468105363,0.177086639162171,31928.2370675976,0.168124483716674,42331.7454776262,30090.9187559505,42311.7892732466
"CU_2025_Ithaca_WOP_PLOT_737_subplot_3",730869,737,3,"737_3",34069.8460559796,0.0842875318066158,33873.3027989822,0.107874360045279,41160.9157124682,33193.9621501272,42443.8381043257
"CU_2025_Ithaca_WOP_PLOT_738_subplot_1",730513,738,1,"738_1",29626.9675984752,0.41581956797967,32405.957750953,0.257149738272964,47852.2220457433,28224.4466327827,44549.3297331639
"CU_2025_Ithaca_WOP_PLOT_738_subplot_2",730514,738,2,"738_2",31670.160572337,0.241017488076312,32893.706200318,0.209221252896238,46399.9046104928,30408.3758346582,43936.013990461
"CU_2025_Ithaca_WOP_PLOT_738_subplot_3",730515,738,3,"738_3",34387.7686448747,0.0926689939701682,34199.3744842907,0.140831848679998,44350.3643287845,33546.2151697874,43391.1361472548
"CU_2025_Ithaca_WOP_PLOT_739_subplot_1",730978,739,1,"739_1",34521.4685114504,0.0706106870229008,35128.0680661578,0.0954142292267504,42383.5206743003,35082.5594783715,42530.9764631043
"CU_2025_Ithaca_WOP_PLOT_739_subplot_2",730979,739,2,"739_2",33574.4897959184,0.0876913265306122,33748.7936862245,0.134105445905547,42779.0213647959,32671.3944515306,41949.0656887755
"CU_2025_Ithaca_WOP_PLOT_739_subplot_3",730980,739,3,"739_3",32294.9609275731,0.0968869123252859,32400.7639771283,0.152091517654459,42209.2862134689,31011.8624523507,40998.7652477764
"CU_2025_Ithaca_WOP_PLOT_740_subplot_1",730318,740,1,"740_1",34152.3099489796,0.014030612244898,34526.8341836735,0.0467700705220771,39360.3125,35938.4276147959,41151.2678571429
"CU_2025_Ithaca_WOP_PLOT_740_subplot_2",730319,740,2,"740_2",35575.0680661578,0.0149491094147583,34806.5791984733,0.0466537807523794,39779.9338422392,36384.8562340967,41491.1396310432
"CU_2025_Ithaca_WOP_PLOT_740_subplot_3",730320,740,3,"740_3",38071.9643879173,0.00476947535771065,36141.3774244833,0.0198139746784546,39597.2626391097,38181.2585055644,41965.1926868044
"CU_2025_Ithaca_WOP_PLOT_741_subplot_1",730882,741,1,"741_1",32891.4866412214,0.0772900763358779,33467.1520356234,0.112343267656353,39932.5229007634,31943.0677480916,40323.2779898219
"CU_2025_Ithaca_WOP_PLOT_741_subplot_2",730883,741,2,"741_2",31566.8443456163,0.123888182973316,32032.1350063532,0.149391036442321,40462.375158831,29954.0778271919,40049.3722998729
"CU_2025_Ithaca_WOP_PLOT_741_subplot_3",730884,741,3,"741_3",31003.1667729592,0.0966198979591837,31116.696747449,0.147663170602699,39470.921875,29251.6179846939,38852.3743622449
"CU_2025_Ithaca_WOP_PLOT_742_subplot_1",730780,742,1,"742_1",31730.0856598985,0.0507614213197969,32031.1573604061,0.0990928453355239,37512.9533629442,30773.5,37348.0164974619
"CU_2025_Ithaca_WOP_PLOT_742_subplot_2",730781,742,2,"742_2",32103.7623730965,0.0780456852791878,32223.8788071066,0.110746494253044,38048.3296319797,30480.3093274112,37793.8083756345
"CU_2025_Ithaca_WOP_PLOT_742_subplot_3",730782,742,3,"742_3",34019.6695292621,0.0330788804071247,33263.6806615776,0.0814583139860505,38180.6644402036,32525.5219465649,38366.7706743003
"CU_2025_Ithaca_WOP_PLOT_801_subplot_1",730609,801,1,"801_1",35058.1491116751,0.0472715736040609,34875.5203045685,0.0817209435523626,40103.2303299492,34179.1519670051,40831.6278553299
"CU_2025_Ithaca_WOP_PLOT_801_subplot_2",730610,801,2,"801_2",31121.547217806,0.159936406995231,32003.599682035,0.142075083815378,39655.0877583466,29832.8734499205,39402.4394276629
"CU_2025_Ithaca_WOP_PLOT_801_subplot_3",730611,801,3,"801_3",31713.6791494764,0.151697873690892,32312.1815296731,0.128812287745296,39545.9565217391,30623.3582989527,39380.8686131387
"CU_2025_Ithaca_WOP_PLOT_802_subplot_1",730771,802,1,"802_1",29111.616947001,0.301808949539829,30807.2491272612,0.197011294640266,40396.371310695,27062.3376705808,38538.4836559822
"CU_2025_Ithaca_WOP_PLOT_802_subplot_2",730772,802,2,"802_2",30533.3215648855,0.194338422391858,31506.8597328244,0.147001589036951,38847.0079516539,28975.1345419847,38150.5515267176
"CU_2025_Ithaca_WOP_PLOT_802_subplot_3",730773,802,3,"802_3",33214.7354900095,0.0659689184903267,33194.0263241358,0.0835759994581552,37742.2096416112,32049.8845543926,38491.7472248652
"CU_2025_Ithaca_WOP_PLOT_803_subplot_1",730651,803,1,"803_1",31777.9853316327,0.116071428571429,32762.1951530612,0.136354889151685,40937.5350765306,31201.6246811224,38072.2716836735
"CU_2025_Ithaca_WOP_PLOT_803_subplot_2",730652,803,2,"803_2",30183.6692111959,0.146628498727735,31515.3555979644,0.146540273618917,39355.8727735369,29324.7697201018,37013.6879770992
"CU_2025_Ithaca_WOP_PLOT_803_subplot_3",730653,803,3,"803_3",29657.5964467005,0.167195431472081,31023.4111675127,0.143715721228398,38136.486357868,28555.1002538071,36556.5526649746
"CU_2025_Ithaca_WOP_PLOT_804_subplot_1",730822,804,1,"804_1",33207.7946428571,0.0194515306122449,33700.7602040816,0.0835987041846403,40463.7378826531,34295.6546556122,37355.1403061224
"CU_2025_Ithaca_WOP_PLOT_804_subplot_2",730823,804,2,"804_2",33371.2333863275,0.0171701112877584,33887.1888712242,0.0547946346736628,38475.9116057234,34597.5907790143,36991.4346581876
"CU_2025_Ithaca_WOP_PLOT_804_subplot_3",730824,804,3,"804_3",34747.1859056122,0.0133928571428571,35195.4620535714,0.0209969026244773,37235.3459821429,35843.8045280612,37567.7515943878
"CU_2025_Ithaca_WOP_PLOT_805_subplot_1",731254,805,1,"805_1",33344.1428118058,0.0174547762615043,33940.3859092352,0.0559036882369822,38318.1589971438,34382.5874325611,36957.9355760076
"CU_2025_Ithaca_WOP_PLOT_805_subplot_2",731255,805,2,"805_2",31027.1815580286,0.0620031796502385,32298.9093799682,0.0813162285347941,37260.9853736089,31727.852782194,36138.4756756757
"CU_2025_Ithaca_WOP_PLOT_805_subplot_3",731256,805,3,"805_3",30379.6109693878,0.115433673469388,31887.5070153061,0.0885074040757791,36562.7098214286,30650.3507653061,36085.3523596939
"CU_2025_Ithaca_WOP_PLOT_806_subplot_1",731089,806,1,"806_1",33422.5114213198,0.0555203045685279,34100.0241116751,0.0266851365517245,37205.9419416244,35352.5361675127,38187.5253807107
"CU_2025_Ithaca_WOP_PLOT_806_subplot_2",731090,806,2,"806_2",34266.0585055644,0.0276629570747218,34731.2435612083,0.00146068545546437,36321.3240063593,36342.1713831479,37754.1930047695
